Datetime,Open,High,Low,Close,Volume
2026-03-06 07:00:00,647.6768188476562,648.8411254882812,647.6768188476562,648.8411254882812,0
2026-03-06 07:15:00,648.87158203125,649.1531982421875,648.6690063476562,648.6690063476562,0
2026-03-06 07:30:00,648.5106811523438,648.5106811523438,648.1635131835938,648.1769409179688,0
2026-03-06 07:45:00,648.1974487304688,648.2817993164062,647.6310424804688,647.6310424804688,0
2026-03-06 08:00:00,647.607421875,648.1730346679688,647.607421875,648.1730346679688,0
2026-03-06 08:15:00,648.1400146484375,648.5775756835938,647.2412109375,647.2412109375,0
2026-03-06 08:30:00,647.2388305664062,650.5516967773438,647.0698852539062,650.5516967773438,2556672
2026-03-06 08:45:00,651.1295776367188,651.2039184570312,651.008056640625,651.0734252929688,0
2026-03-06 09:00:00,651.0653686523438,651.0653686523438,650.709716796875,650.7863159179688,0
2026-03-06 09:15:00,650.7523803710938,651.0439453125,650.2088012695312,650.3016967773438,1078912
2026-03-06 09:30:00,650.7180786132812,650.7180786132812,649.9810791015625,650.5007934570312,0
2026-03-06 09:45:00,650.4927978515625,650.64208984375,649.6466064453125,649.6600341796875,0
2026-03-06 10:00:00,649.7247314453125,650.2542724609375,649.7028198242188,650.1082763671875,118272
2026-03-06 10:15:00,650.13134765625,650.13134765625,648.8851928710938,649.5916137695312,2051200
2026-03-06 10:30:00,649.5479125976562,649.5479125976562,648.3403930664062,648.3403930664062,1435904
2026-03-06 10:45:00,648.3719482421875,649.5494995117188,648.3407592773438,649.3331298828125,1033728
2026-03-06 11:00:00,649.3897094726562,649.614501953125,648.8391723632812,648.841796875,0
2026-03-06 11:15:00,648.49072265625,648.49072265625,648.1435546875,648.16748046875,0
2026-03-06 11:30:00,648.1296997070312,648.1296997070312,643.1184692382812,643.1880493164062,4066944
2026-03-06 11:45:00,643.84765625,644.1060791015625,643.7587280273438,643.7587280273438,2057600
2026-03-06 12:00:00,643.8067016601562,644.3617553710938,643.8067016601562,643.9110717773438,850176
2026-03-06 12:15:00,644.1752319335938,645.3245239257812,644.1752319335938,644.3057250976562,8733184
2026-03-06 12:30:00,644.3379516601562,644.3379516601562,643.3642578125,643.3642578125,192384
2026-03-06 12:45:00,643.3903198242188,644.8540649414062,642.90771484375,644.8540649414062,1231744
2026-03-06 13:00:00,644.8585815429688,644.8994140625,644.3814086914062,644.3927612304688,0
2026-03-06 13:15:00,644.3953247070312,645.0864868164062,644.1893920898438,645.07470703125,0
2026-03-06 13:30:00,645.041015625,645.041015625,644.5869750976562,644.8211059570312,2077184
2026-03-06 13:45:00,644.8379516601562,645.457763671875,644.8379516601562,645.457763671875,1501312
2026-03-06 14:00:00,645.3994750976562,645.5744018554688,644.6385498046875,644.6673583984375,0
2026-03-06 14:15:00,644.6892700195312,646.0830688476562,644.5946044921875,646.0830688476562,1502464
2026-03-06 14:30:00,646.1048583984375,647.0377197265625,646.1048583984375,647.0377197265625,2527104
2026-03-06 14:45:00,647.030517578125,647.3558959960938,647.030517578125,647.0386962890625,1623808
2026-03-06 15:00:00,647.0257568359375,647.0257568359375,645.9265747070312,645.9265747070312,748928
2026-03-06 15:15:00,645.9251708984375,645.9982299804688,645.4853515625,645.4853515625,0
2026-03-06 15:30:00,645.4869384765625,645.4869384765625,644.6741333007812,644.80810546875,0
2026-03-06 15:45:00,644.843994140625,645.06884765625,644.4501953125,644.4501953125,232576
2026-03-06 16:00:00,644.4784545898438,644.6050415039062,643.2824096679688,643.2824096679688,0
2026-03-06 16:15:00,643.2258911132812,643.2258911132812,639.8911743164062,639.8911743164062,7259904
2026-03-06 16:30:00,639.9252319335938,640.0135498046875,639.7271118164062,639.820068359375,1362688
2026-03-06 16:45:00,639.9051513671875,640.8644409179688,639.8904418945312,640.8644409179688,3832832
2026-03-06 17:00:00,640.806884765625,641.3548583984375,640.6686401367188,641.3232421875,1002368
2026-03-06 17:15:00,641.29296875,641.39453125,641.2030639648438,641.3130493164062,0
2026-03-06 17:30:00,641.367919921875,641.367919921875,640.5404052734375,640.6549072265625,0
2026-03-06 17:45:00,640.565185546875,640.565185546875,640.0423583984375,640.14306640625,0
2026-03-06 18:00:00,640.121826171875,640.121826171875,638.8193969726562,639.2646484375,0
2026-03-06 18:15:00,639.2176513671875,639.5393676757812,639.2176513671875,639.5393676757812,565504
2026-03-06 18:30:00,639.5604858398438,639.66748046875,639.1114501953125,639.1114501953125,0
2026-03-06 18:45:00,638.5084838867188,638.5084838867188,637.4462890625,637.4894409179688,0
2026-03-06 19:00:00,637.4740600585938,637.4740600585938,635.6072387695312,635.6689453125,3693440
2026-03-06 19:15:00,635.682373046875,638.0095825195312,635.682373046875,638.0095825195312,2660224
2026-03-06 19:30:00,637.8065795898438,637.8914794921875,636.6153564453125,636.6153564453125,282880
2026-03-06 19:45:00,636.5617065429688,637.6690063476562,636.3034057617188,637.6690063476562,0
2026-03-06 20:00:00,637.6104736328125,638.083251953125,637.6104736328125,638.083251953125,0
2026-03-06 20:15:00,638.051513671875,638.54736328125,637.8225708007812,638.54736328125,1596032
2026-03-06 20:30:00,637.9806518554688,639.6613159179688,637.9806518554688,639.0878295898438,19789056
2026-03-06 20:45:00,639.1089477539062,639.1144409179688,635.9584350585938,635.9584350585938,5085952
2026-03-06 21:00:00,635.6849365234375,635.6849365234375,631.4833374023438,631.4833374023438,8069376
2026-03-06 21:15:00,631.4959716796875,632.4720458984375,631.4959716796875,632.4720458984375,7145216
2026-03-06 21:30:00,632.5159912109375,632.5159912109375,629.2138671875,629.3348388671875,3866624
2026-03-06 21:45:00,629.3919067382812,629.3919067382812,626.6722412109375,626.9411010742188,13368320
2026-03-06 22:00:00,626.9176635742188,626.9176635742188,626.0223999023438,626.44775390625,8963584
2026-03-06 22:15:00,626.9586181640625,628.5912475585938,626.9331665039062,628.3458862304688,0
2026-03-06 22:30:00,628.3348999023438,631.0640258789062,628.3348999023438,629.6416015625,0
2026-03-06 22:45:00,629.6221313476562,629.6221313476562,627.4663696289062,628.0933837890625,0
2026-03-06 23:00:00,628.0042724609375,628.8963012695312,627.52587890625,627.52587890625,0
2026-03-06 23:15:00,627.4868774414062,628.5429077148438,627.1751708984375,628.5429077148438,0
2026-03-06 23:30:00,628.5511474609375,630.2485961914062,628.5511474609375,630.2261352539062,251904
2026-03-06 23:45:00,630.611572265625,630.6538696289062,629.2953491210938,629.2953491210938,53120
2026-03-07 00:00:00,629.2733764648438,629.5355834960938,629.1860961914062,629.3658447265625,0
2026-03-07 00:15:00,629.0504760742188,629.5206909179688,628.6427612304688,628.758544921875,0
2026-03-07 00:30:00,628.7372436523438,628.7372436523438,626.7838745117188,626.7838745117188,0
2026-03-07 00:45:00,626.8439331054688,627.8933715820312,626.6488037109375,627.8933715820312,816000
2026-03-07 01:00:00,628.33642578125,629.5831298828125,628.33642578125,629.5831298828125,0
2026-03-07 01:15:00,629.6102905273438,630.4547729492188,629.6102905273438,630.4474487304688,0
2026-03-07 01:30:00,630.43017578125,631.4124145507812,630.3390502929688,631.4124145507812,47232
2026-03-07 01:45:00,631.4127197265625,631.4862060546875,630.9124145507812,630.9124145507812,0
2026-03-07 02:00:00,630.87646484375,631.49365234375,630.87646484375,631.49365234375,0
2026-03-07 02:15:00,631.5849609375,632.4515380859375,631.314208984375,631.314208984375,57472
2026-03-07 02:30:00,631.3148803710938,631.3623046875,631.0137939453125,631.3623046875,0
2026-03-07 02:45:00,631.2893676757812,631.2893676757812,630.3737182617188,630.639892578125,0
2026-03-07 03:00:00,630.618896484375,631.0318603515625,630.618896484375,630.7324829101562,0
2026-03-07 03:15:00,630.7327880859375,631.0443115234375,628.7556762695312,628.7777709960938,4876544
2026-03-07 03:30:00,628.7583618164062,629.0524291992188,627.8966674804688,629.0524291992188,1531648
2026-03-07 03:45:00,628.959228515625,629.5553588867188,628.959228515625,629.48974609375,1817984
2026-03-07 04:00:00,629.4312744140625,629.5224609375,629.3643798828125,629.4326171875,93952
2026-03-07 04:15:00,629.4962158203125,629.4962158203125,628.4379272460938,628.4379272460938,0
2026-03-07 04:30:00,628.42919921875,628.8721923828125,628.3367309570312,628.8721923828125,0
2026-03-07 04:45:00,628.9173583984375,629.39794921875,628.9173583984375,629.39794921875,0
2026-03-07 05:00:00,629.6320190429688,629.7898559570312,629.5870361328125,629.5870361328125,0
2026-03-07 05:15:00,629.5675048828125,629.8890991210938,629.5465698242188,629.7218627929688,0
2026-03-07 05:30:00,629.6891479492188,630.1317138671875,629.3604736328125,630.1317138671875,0
2026-03-07 05:45:00,630.0946044921875,630.5078735351562,630.0730590820312,630.5078735351562,38400
2026-03-07 06:00:00,630.4407348632812,630.4407348632812,629.0498046875,629.0580444335938,217728
2026-03-07 06:15:00,629.0767211914062,629.0767211914062,628.3629760742188,628.3795776367188,2295168
2026-03-07 06:30:00,628.3653564453125,628.3653564453125,627.8033447265625,627.8033447265625,0
2026-03-07 06:45:00,627.8060302734375,627.8060302734375,627.2474365234375,627.2833862304688,0
2026-03-07 07:00:00,627.2586669921875,627.8232421875,627.0250854492188,627.8232421875,0
2026-03-07 07:15:00,627.822509765625,628.473388671875,627.765869140625,628.473388671875,0
2026-03-07 07:30:00,628.4385375976562,629.522705078125,628.4385375976562,629.4725952148438,1492480
2026-03-07 07:45:00,629.3811645507812,629.493408203125,629.1815795898438,629.3309936523438,0
2026-03-07 08:00:00,629.3389892578125,629.4916381835938,629.0072021484375,629.0072021484375,0
2026-03-07 08:15:00,629.0052490234375,629.0052490234375,628.3353271484375,628.4776611328125,84352
2026-03-07 08:30:00,628.4864501953125,628.7750244140625,628.4827270507812,628.5609130859375,0
2026-03-07 08:45:00,628.5396118164062,628.917724609375,628.5396118164062,628.7908935546875,0
2026-03-07 09:00:00,628.7747192382812,628.7747192382812,628.4052124023438,628.5827026367188,0
2026-03-07 09:15:00,628.5712280273438,628.5712280273438,627.56396484375,627.56396484375,0
2026-03-07 09:30:00,627.52587890625,627.52587890625,626.720703125,626.8126220703125,3456
2026-03-07 09:45:00,626.8196411132812,627.1849365234375,626.8096313476562,627.1849365234375,428544
2026-03-07 10:00:00,627.2544555664062,628.0628662109375,627.2544555664062,628.0562133789062,554624
2026-03-07 10:15:00,628.0350341796875,628.9684448242188,628.0350341796875,628.152099609375,5523584
2026-03-07 10:30:00,628.1290283203125,628.1290283203125,627.5059204101562,627.5059204101562,0
2026-03-07 10:45:00,627.5336303710938,627.5336303710938,627.0965576171875,627.1453857421875,0
2026-03-07 11:00:00,627.1416015625,627.1416015625,625.5253295898438,625.5253295898438,4428160
2026-03-07 11:15:00,625.53466796875,626.1259765625,625.53466796875,626.1259765625,371712
2026-03-07 11:30:00,626.1537475585938,627.3070068359375,626.1537475585938,627.3070068359375,0
2026-03-07 11:45:00,627.314453125,627.4425048828125,627.2415771484375,627.4317626953125,0
2026-03-07 12:00:00,627.3209838867188,627.5625610351562,627.3209838867188,627.4087524414062,0
2026-03-07 12:15:00,627.4212036132812,627.6365966796875,627.2261962890625,627.6365966796875,554496
2026-03-07 12:30:00,627.7728881835938,628.0618286132812,627.435546875,628.0460815429688,0
2026-03-07 12:45:00,628.0463256835938,628.317626953125,627.978271484375,627.978271484375,0
2026-03-07 13:00:00,627.9476928710938,627.9476928710938,627.291015625,627.3095703125,0
2026-03-07 13:15:00,627.3172607421875,627.4220581054688,627.2301025390625,627.2330322265625,0
2026-03-07 13:30:00,627.1468505859375,627.1734008789062,627.0043334960938,627.1637573242188,117376
2026-03-07 13:45:00,627.4568481445312,627.5520629882812,626.8825073242188,626.8825073242188,390912
2026-03-07 14:00:00,626.8248901367188,626.8248901367188,625.9931030273438,626.1224365234375,413696
2026-03-07 14:15:00,626.1791381835938,626.55517578125,626.1114501953125,626.5546264648438,0
2026-03-07 14:30:00,626.6906127929688,626.8687133789062,626.6400146484375,626.8482666015625,0
2026-03-07 14:45:00,626.969482421875,627.7859497070312,626.969482421875,627.7859497070312,0
2026-03-07 15:00:00,627.7567749023438,627.97607421875,627.7022705078125,627.97607421875,0
2026-03-07 15:15:00,627.9773559570312,628.6590576171875,627.9742431640625,628.6590576171875,788992
2026-03-07 15:30:00,628.6691284179688,629.1425170898438,628.6691284179688,629.1425170898438,0
2026-03-07 15:45:00,629.1314697265625,629.1314697265625,628.35791015625,628.360107421875,0
2026-03-07 16:00:00,628.3753051757812,628.3753051757812,627.7684326171875,628.219970703125,0
2026-03-07 16:15:00,628.248046875,629.3086547851562,628.248046875,629.2921752929688,0
2026-03-07 16:30:00,629.3045654296875,629.7722778320312,629.3045654296875,629.67138671875,0
2026-03-07 16:45:00,629.6902465820312,629.9532470703125,629.6902465820312,629.9532470703125,0
2026-03-07 17:00:00,629.8777465820312,629.900634765625,629.7260131835938,629.8804321289062,0
2026-03-07 17:15:00,629.8771362304688,629.8771362304688,628.768310546875,628.768310546875,612864
2026-03-07 17:30:00,628.6396484375,628.6396484375,627.900634765625,627.900634765625,0
2026-03-07 17:45:00,627.66748046875,627.66748046875,626.9981689453125,626.9981689453125,0
2026-03-07 18:00:00,627.0037231445312,627.298828125,626.775146484375,627.298828125,0
2026-03-07 18:15:00,628.02392578125,628.6029052734375,628.007080078125,628.4075317382812,553216
2026-03-07 18:30:00,628.1212768554688,628.21240234375,628.097412109375,628.1360473632812,1528448
2026-03-07 18:45:00,628.1441650390625,628.3013916015625,628.1441650390625,628.280517578125,106368
2026-03-07 19:00:00,627.9669189453125,627.9878540039062,627.5339965820312,627.5339965820312,0
2026-03-07 19:15:00,627.5308227539062,627.5308227539062,627.3331909179688,627.3336791992188,0
2026-03-07 19:30:00,627.3440551757812,627.3440551757812,627.0370483398438,627.0370483398438,0
2026-03-07 19:45:00,627.0579223632812,627.0579223632812,626.7905883789062,626.845458984375,0
2026-03-07 20:00:00,626.826416015625,627.2970581054688,626.826416015625,627.127685546875,328576
2026-03-07 20:15:00,627.1502685546875,627.26513671875,627.0296630859375,627.0296630859375,0
2026-03-07 20:30:00,627.091064453125,627.3353881835938,626.9010009765625,627.1009521484375,0
2026-03-07 20:45:00,627.12744140625,627.2559204101562,626.9244384765625,626.9244384765625,0
2026-03-07 21:00:00,626.9236450195312,626.9236450195312,624.469482421875,624.469482421875,0
2026-03-07 21:15:00,624.54248046875,624.96240234375,624.4879150390625,624.96240234375,0
2026-03-07 21:30:00,624.9501342773438,627.5439453125,624.9501342773438,627.5439453125,0
2026-03-07 21:45:00,627.385009765625,627.448974609375,627.141845703125,627.448974609375,0
2026-03-07 22:00:00,627.4347534179688,627.4387817382812,627.2484741210938,627.2484741210938,0
2026-03-07 22:15:00,627.2807006835938,627.4984130859375,627.2144775390625,627.2144775390625,0
2026-03-07 22:30:00,627.2174682617188,627.370361328125,625.14794921875,625.14794921875,654208
2026-03-07 22:45:00,625.1810302734375,625.2948608398438,624.5252075195312,625.2948608398438,0
2026-03-07 23:00:00,625.2868041992188,625.2868041992188,624.423828125,624.4285278320312,0
2026-03-07 23:15:00,624.4649047851562,624.4727783203125,623.5005493164062,623.5005493164062,950336
2026-03-07 23:30:00,623.504150390625,623.504150390625,623.1524047851562,623.1846313476562,200512
2026-03-07 23:45:00,623.3658447265625,624.0654296875,623.3658447265625,624.0654296875,349056
2026-03-08 00:00:00,624.0888671875,624.4449462890625,624.0888671875,624.172607421875,12928
2026-03-08 00:15:00,624.189453125,624.8077392578125,624.1796875,624.804443359375,126720
2026-03-08 00:30:00,624.834228515625,624.8666381835938,624.8253173828125,624.830810546875,0
2026-03-08 00:45:00,624.8313598632812,624.8313598632812,624.6636352539062,624.6636352539062,0
2026-03-08 01:00:00,624.6737670898438,624.6737670898438,621.7755737304688,621.9202270507812,1514176
2026-03-08 01:15:00,621.9517822265625,622.4237670898438,621.9517822265625,622.3300170898438,2450496
2026-03-08 01:30:00,622.328857421875,622.4397583007812,622.0537719726562,622.2254638671875,26560
2026-03-08 01:45:00,622.2482299804688,622.5472412109375,622.2482299804688,622.5472412109375,4754368
